filename,method,predicted_narrowing,prediction_detail,confidence,true_label,narrowing_ratio,max_width_drop,focal_narrowing_count,vessel_density,vessel_irregularity
retinal_image_0030.jpg,strict,0,No Narrowing,0.8,0,0.040044463,0.096262953,1,0.044976462,0.203571064
retinal_image_0031.jpg,strict,0,No Narrowing,0.8,0,0.031587837,0.156741865,0,0.040989092,0.163455919
retinal_image_0032.jpg,strict,0,No Narrowing,0.8,0,0.264153,0.447225521,1,0.014922151,0.079269434
retinal_image_0033.jpg,strict,0,No Narrowing,0.8,0,0.260901941,0.201020061,0,0.009562432,0.761726133
retinal_image_0034.jpg,strict,0,No Narrowing,0.8,0,0.11148251,0.149726303,1,0.032091501,0.205427583
retinal_image_0035.jpg,strict,0,No Narrowing,0.8,0,0.005015253,0.111929225,0,0.003349092,0.304656099
retinal_image_0036.jpg,strict,0,No Narrowing,0.8,0,0.051949395,0.559106516,1,0.01558834,0.302370434
retinal_image_0037.jpg,strict,0,No Narrowing,0.8,0,0.036909312,0.116335604,0,0.105041833,1.170214583
retinal_image_0038.jpg,strict,0,No Narrowing,0.8,0,0.088918892,0.157375887,0,0.023712042,0.679163648
retinal_image_0039.jpg,strict,0,No Narrowing,0.8,0,0.015874191,0.298323632,1,0.028386067,0.013598659
retinal_image_0040.jpg,strict,0,No Narrowing,0.8,0,0.394341741,0.180845295,2,0.032838748,0.07274029
retinal_image_0041.jpg,strict,0,No Narrowing,0.8,0,0.055779605,0.025488268,1,0.016695816,0.041456689
retinal_image_0042.jpg,strict,0,No Narrowing,0.8,0,0.164508286,0.385307316,1,0.020613652,0.701160455
retinal_image_0043.jpg,strict,0,No Narrowing,0.8,0,0.276070209,0.128719748,0,0.00916639,0.195746736
retinal_image_0044.jpg,strict,0,No Narrowing,0.8,0,0.09295865,0.24729797,0,0.009873841,0.090423039
retinal_image_0045.jpg,strict,0,No Narrowing,0.8,0,0.050279404,0.223427565,0,0.031501192,0.074262463
retinal_image_0046.jpg,strict,0,No Narrowing,0.8,0,0.16289888,0.111316894,0,0.03187566,0.075304219
retinal_image_0047.jpg,strict,0,No Narrowing,0.8,0,0.116289201,0.148649618,1,0.044698153,0.481332148
retinal_image_0048.jpg,strict,0,No Narrowing,0.8,0,0.043692031,0.394971989,3,0.040703872,0.50047633
retinal_image_0049.jpg,strict,0,No Narrowing,0.8,0,0.006238569,0.213298354,2,0.052030753,0.268287821
retinal_image_0050.jpg,strict,0,No Narrowing,0.8,0,0.099813426,0.095134097,1,0.01695716,0.102612253
retinal_image_0051.jpg,strict,0,No Narrowing,0.8,0,0.010469959,0.489610454,2,0.022666663,0.209545899
retinal_image_0052.jpg,strict,0,No Narrowing,0.8,0,0.009809351,0.149145607,0,0.03123129,0.046246616
retinal_image_0053.jpg,strict,0,No Narrowing,0.8,0,0.095103414,0.244515285,0,0.009576167,0.071427524
retinal_image_0054.jpg,strict,0,No Narrowing,0.8,0,0.00133485,0.480731829,0,0.022510781,0.353039605
retinal_image_0055.jpg,strict,0,No Narrowing,0.8,0,0.157685769,0.218512896,0,0.028855343,0.424087722
retinal_image_0056.jpg,strict,0,No Narrowing,0.8,0,0.00504082,0.23640087,1,0.026308396,0.15820759
retinal_image_0057.jpg,strict,0,No Narrowing,0.8,0,0.149201243,0.507182783,1,0.034690285,0.077397122
retinal_image_0058.jpg,strict,0,No Narrowing,0.8,0,0.269395003,0.037260872,2,0.046322839,0.391500988
retinal_image_0059.jpg,strict,0,No Narrowing,0.8,0,0.040682226,0.26755875,2,0.024689359,0.131303321
retinal_image_0060.jpg,strict,0,No Narrowing,0.8,0,0.058983356,0.357952879,0,0.023645362,0.206004021
retinal_image_0061.jpg,strict,0,No Narrowing,0.8,0,0.033805836,0.286318782,2,0.025704496,0.017490134
retinal_image_0062.jpg,strict,0,No Narrowing,0.8,0,0.086434004,0.281747863,1,0.028097321,0.210472168
retinal_image_0063.jpg,strict,0,No Narrowing,0.8,0,0.130074238,0.030484319,0,0.022822602,0.02887202
retinal_image_0064.jpg,strict,0,No Narrowing,0.8,0,0.076818306,0.309222387,0,0.010309303,0.009623192
retinal_image_0065.jpg,strict,0,No Narrowing,0.8,0,0.268268692,0.201092826,1,0.024640599,0.118013274
retinal_image_0066.jpg,strict,0,No Narrowing,0.8,0,0.084052122,0.119027879,1,0.013276571,0.263515044
retinal_image_0067.jpg,strict,0,No Narrowing,0.8,0,0.045177313,0.266835505,2,0.017264399,0.232891826
retinal_image_0068.jpg,strict,0,No Narrowing,0.8,0,0.182221927,0.432894409,2,0.064279,0.040204063
retinal_image_0069.jpg,strict,0,No Narrowing,0.8,0,0.061886527,0.491312603,0,0.00697172,0.096478003
retinal_image_0070.jpg,strict,0,No Narrowing,0.8,0,0.110698059,0.118900304,3,0.018812337,0.714791399
retinal_image_0071.jpg,strict,0,No Narrowing,0.8,0,0.290931421,0.278024221,0,0.012628295,0.159212818
retinal_image_0072.jpg,strict,0,No Narrowing,0.8,0,0.061619741,0.058100953,1,0.05452085,0.634632884
retinal_image_0073.jpg,strict,0,No Narrowing,0.8,0,0.036226271,0.152908101,0,0.023137691,0.112990183
retinal_image_0074.jpg,strict,0,No Narrowing,0.8,0,0.043143473,0.210008818,0,0.015913161,0.450674886
retinal_image_0075.jpg,strict,0,No Narrowing,0.8,0,0.306797435,0.472301298,2,0.013917387,0.205771594
retinal_image_0076.jpg,strict,0,No Narrowing,0.8,0,0.072213572,0.193547155,0,0.024560625,0.046449036
retinal_image_0077.jpg,strict,0,No Narrowing,0.8,0,0.013900796,0.451818824,1,0.02779296,0.092406126
retinal_image_0078.jpg,strict,0,No Narrowing,0.8,0,0.162639755,0.496097177,1,0.016277814,0.103708796
retinal_image_0079.jpg,strict,0,No Narrowing,0.8,0,0.08577286,0.337563815,1,0.045367896,0.329950344
retinal_image_0080.jpg,strict,0,No Narrowing,0.8,0,0.031327976,0.129568108,0,0.024568905,0.166325787
retinal_image_0081.jpg,strict,0,No Narrowing,0.8,0,0.255339241,0.306527103,1,0.018548146,0.194579431
retinal_image_0082.jpg,strict,0,No Narrowing,0.8,0,0.159134978,0.175192489,1,0.015724521,0.023957502
retinal_image_0083.jpg,strict,0,No Narrowing,0.8,0,0.238371486,0.534806181,0,0.030199278,0.08866873
retinal_image_0084.jpg,strict,0,No Narrowing,0.8,0,0.081239328,0.33449102,0,0.020478118,0.119462081
retinal_image_0085.jpg,strict,0,No Narrowing,0.8,0,0.029355653,0.138730883,1,0.020571739,0.481795787
retinal_image_0086.jpg,strict,0,No Narrowing,0.8,0,0.018682147,0.133136277,2,0.028646854,0.021947541
retinal_image_0087.jpg,strict,0,No Narrowing,0.8,0,0.117522622,0.152440334,2,0.033636913,0.179368166
retinal_image_0088.jpg,strict,0,No Narrowing,0.8,0,0.217901552,0.108607293,1,0.022033858,0.503944788
retinal_image_0089.jpg,strict,0,No Narrowing,0.8,0,0.21618689,0.479380502,0,0.032603625,0.326657846
retinal_image_0090.jpg,strict,0,No Narrowing,0.8,0,0.028559302,0.201084444,1,0.022860322,0.355940395
retinal_image_0091.jpg,strict,0,No Narrowing,0.8,0,0.127193082,0.716986368,0,0.015883005,0.572226587
retinal_image_0092.jpg,strict,0,No Narrowing,0.8,0,0.042232552,0.260024521,0,0.044691378,1.295874296
retinal_image_0093.jpg,strict,0,No Narrowing,0.8,0,0.033796063,0.192018809,1,0.050586363,0.405074451
retinal_image_0094.jpg,strict,0,No Narrowing,0.8,0,0.082714055,0.03950667,2,0.03913755,1.363326138
retinal_image_0095.jpg,strict,0,No Narrowing,0.8,0,0.087852716,0.449937706,1,0.040234208,0.174145709
retinal_image_0096.jpg,strict,0,No Narrowing,0.8,0,0.182866528,0.279176146,1,0.00877638,0.165959116
retinal_image_0097.jpg,strict,0,No Narrowing,0.8,0,0.292697301,0.160260656,1,0.026092795,0.068189622
retinal_image_0098.jpg,strict,0,No Narrowing,0.8,0,0.23802163,0.130245238,1,0.018986795,0.06220159
retinal_image_0099.jpg,strict,0,No Narrowing,0.8,0,0.023405201,0.151432915,4,0.015058699,0.27922243
retinal_image_0100.jpg,strict,0,No Narrowing,0.8,0,0.307128616,0.629045,0,0.042596966,0.037184723
retinal_image_0101.jpg,strict,0,No Narrowing,0.8,0,0.071574904,0.427670231,1,0.052766925,1.189992229
retinal_image_0102.jpg,strict,0,No Narrowing,0.8,0,0.023338134,0.286110826,0,0.022116834,0.820802861
retinal_image_0103.jpg,strict,0,No Narrowing,0.8,0,0.044080254,0.111768824,1,0.015291386,0.071479029
retinal_image_0104.jpg,strict,0,No Narrowing,0.8,0,0.07769515,0.063875336,1,0.02470448,0.958221681
retinal_image_0105.jpg,strict,0,No Narrowing,0.8,0,0.023144841,0.175493574,2,0.021415098,0.264173215
retinal_image_0106.jpg,strict,0,No Narrowing,0.8,0,0.038496022,0.140067087,0,0.009287949,0.135493614
retinal_image_0107.jpg,strict,0,No Narrowing,0.8,0,0.459042212,0.2227316,1,0.030647835,0.115545367
retinal_image_0108.jpg,strict,0,No Narrowing,0.8,0,0.042849107,0.357172617,0,0.016429456,0.04801382
retinal_image_0109.jpg,strict,0,No Narrowing,0.8,0,0.030505571,0.514271409,2,0.02271294,0.542711974
retinal_image_0110.jpg,strict,0,No Narrowing,0.8,0,0.15285315,0.344546939,2,0.024866624,0.105360607
retinal_image_0111.jpg,strict,0,No Narrowing,0.8,0,0.107565621,0.255771621,1,0.07658792,0.028516752
retinal_image_0112.jpg,strict,0,No Narrowing,0.8,0,0.080559998,0.131063175,1,0.062480886,0.204797378
retinal_image_0113.jpg,strict,0,No Narrowing,0.8,0,0.23378763,0.163213295,0,0.035979496,0.073926151
retinal_image_0114.jpg,strict,0,No Narrowing,0.8,0,0.104056729,0.126702024,0,0.028755369,0.487950209
retinal_image_0115.jpg,strict,0,No Narrowing,0.8,0,0.032716137,0.262786268,0,0.022602024,0.451370785
retinal_image_0116.jpg,strict,0,No Narrowing,0.8,0,0.029585472,0.059299856,0,0.022913286,0.210240516
retinal_image_0117.jpg,strict,0,No Narrowing,0.8,0,0.025384026,0.140529407,0,0.063157614,0.293100631
retinal_image_0118.jpg,strict,0,No Narrowing,0.8,0,0.242414594,0.266184888,0,0.048979303,0.077374562
retinal_image_0119.jpg,strict,0,No Narrowing,0.8,0,0.218649424,0.645155093,2,0.037315081,0.321495678
retinal_image_0120.jpg,strict,0,No Narrowing,0.8,0,0.190164656,0.24368883,0,0.04631425,0.124687026
retinal_image_0121.jpg,strict,0,No Narrowing,0.8,0,0.03925977,0.204035704,1,0.017799342,0.157140155
retinal_image_0122.jpg,strict,0,No Narrowing,0.8,0,0.016850013,0.51070199,1,0.015913648,0.096583955
retinal_image_0123.jpg,strict,0,No Narrowing,0.8,0,0.237544883,0.173974799,3,0.029714078,0.489798276
retinal_image_0124.jpg,strict,0,No Narrowing,0.8,0,0.240580641,0.087033246,2,0.005793463,0.369991363
retinal_image_0125.jpg,strict,0,No Narrowing,0.8,0,0.042448045,0.378978624,1,0.012865181,0.112764656
retinal_image_0126.jpg,strict,0,No Narrowing,0.8,0,0.119954125,0.354941568,0,0.035564416,0.030504965
retinal_image_0127.jpg,strict,0,No Narrowing,0.8,0,0.063947814,0.322110428,3,0.023121182,0.260530771
retinal_image_0128.jpg,strict,0,No Narrowing,0.8,0,0.205671063,0.473541428,3,0.050282219,0.142043887
retinal_image_0129.jpg,strict,0,No Narrowing,0.8,0,0.020197207,0.110900712,1,0.020432983,0.255187248
retinal_image_0130.jpg,strict,0,No Narrowing,0.8,0,0.00625682,0.376365996,2,0.094771838,0.023318283
retinal_image_0131.jpg,strict,0,No Narrowing,0.8,0,0.147546677,0.155099255,2,0.032192099,0.103437414
retinal_image_0132.jpg,strict,0,No Narrowing,0.8,0,0.511635426,0.501550073,2,0.039851724,0.056858045
retinal_image_0133.jpg,strict,0,No Narrowing,0.8,0,0.235622709,0.143958451,0,0.022469092,0.083562702
retinal_image_0134.jpg,strict,0,No Narrowing,0.8,0,0.050541305,0.405101459,1,0.010781015,0.251737524
retinal_image_0135.jpg,strict,0,No Narrowing,0.8,0,0.049659241,0.55799755,0,0.028455047,1.154720447
retinal_image_0136.jpg,strict,0,No Narrowing,0.8,0,0.008003511,0.124508993,2,0.015880032,0.3738352
retinal_image_0137.jpg,strict,0,No Narrowing,0.8,0,0.154334301,0.203781192,1,0.035464563,0.04600059
retinal_image_0138.jpg,strict,0,No Narrowing,0.8,0,0.038292384,0.466768559,0,0.02153765,0.127565762
retinal_image_0139.jpg,strict,0,No Narrowing,0.8,0,0.000276901,0.50235192,0,0.065024786,0.003072269
retinal_image_0140.jpg,strict,0,No Narrowing,0.8,0,0.038937366,0.418645463,2,0.028030836,0.082143795
retinal_image_0141.jpg,strict,0,No Narrowing,0.8,0,0.120036162,0.365633747,1,0.052781429,0.733328746
retinal_image_0142.jpg,strict,0,No Narrowing,0.8,0,0.081958676,0.30785744,2,0.048070198,0.858507268
retinal_image_0143.jpg,strict,0,No Narrowing,0.8,0,0.131821977,0.390685138,3,0.041684727,0.025036323
retinal_image_0144.jpg,strict,0,No Narrowing,0.8,0,0.437129209,0.381462396,1,0.035406159,0.410931618
retinal_image_0145.jpg,strict,0,No Narrowing,0.8,0,0.506722366,0.054765867,1,0.030377134,0.310400781
retinal_image_0146.jpg,strict,0,No Narrowing,0.8,0,0.060916923,0.153885684,1,0.028123492,0.13335989
retinal_image_0147.jpg,strict,0,No Narrowing,0.8,0,0.00894092,0.591140489,0,0.030299627,0.008328157
retinal_image_0148.jpg,strict,0,No Narrowing,0.8,0,0.146378021,0.365753433,1,0.067488536,0.477181107
retinal_image_0149.jpg,strict,0,No Narrowing,0.8,0,0.055227433,0.194513142,1,0.020314491,0.088625216
retinal_image_0150.jpg,strict,0,No Narrowing,0.8,0,0.096127979,0.12313068,2,0.030313791,0.364998747
retinal_image_0151.jpg,strict,0,No Narrowing,0.8,0,0.149353529,0.650433249,3,0.024388413,0.059699838
retinal_image_0152.jpg,strict,0,No Narrowing,0.8,0,0.004217071,0.622783238,1,0.012462907,0.032637135
retinal_image_0153.jpg,strict,0,No Narrowing,0.8,0,0.035598162,0.120621622,1,0.017197104,0.267969079
retinal_image_0154.jpg,strict,0,No Narrowing,0.8,0,0.042511011,0.166055994,0,0.005744714,0.36290351
retinal_image_0155.jpg,strict,0,No Narrowing,0.8,0,0.138032327,0.418729362,1,0.030118591,0.219016124
retinal_image_0156.jpg,strict,0,No Narrowing,0.8,0,0.025313721,0.142009518,0,0.021294302,0.118403144
retinal_image_0157.jpg,strict,0,No Narrowing,0.8,0,0.311903552,0.39135896,1,0.02259637,0.024359152
retinal_image_0158.jpg,strict,0,No Narrowing,0.8,0,0.077696568,0.271120155,0,0.047289958,0.034178993
retinal_image_0159.jpg,strict,0,No Narrowing,0.8,0,0.130115531,0.397879346,0,0.029170553,0.058407484
retinal_image_0160.jpg,strict,0,No Narrowing,0.8,0,0.0785746,0.319264151,2,0.037147047,0.078142276
retinal_image_0161.jpg,strict,0,No Narrowing,0.8,0,0.003645969,0.288362153,1,0.035750977,0.325810632
retinal_image_0162.jpg,strict,0,No Narrowing,0.8,0,0.044390402,0.222459589,0,0.012224511,0.375126481
retinal_image_0163.jpg,strict,0,No Narrowing,0.8,0,0.263814492,0.270967972,1,0.021850982,0.006745622
retinal_image_0164.jpg,strict,0,No Narrowing,0.8,0,0.108039386,0.180245306,0,0.01033042,0.190206765
retinal_image_0165.jpg,strict,0,No Narrowing,0.8,0,0.070575768,0.3150619,2,0.04068251,0.228827871
retinal_image_0166.jpg,strict,0,No Narrowing,0.8,0,0.004677178,0.242709698,0,0.012485819,0.390319379
retinal_image_0167.jpg,strict,0,No Narrowing,0.8,0,0.006901832,0.460410463,0,0.012852573,0.661275721
retinal_image_0168.jpg,strict,0,No Narrowing,0.8,0,0.027478779,0.375270553,0,0.048032884,0.304822891
retinal_image_0169.jpg,strict,0,No Narrowing,0.8,0,0.133963135,0.12503326,1,0.028503335,0.101138519
retinal_image_0170.jpg,strict,0,No Narrowing,0.8,0,0.035078557,0.256851408,2,0.030943583,0.138716992
retinal_image_0171.jpg,strict,0,No Narrowing,0.8,0,0.035982214,0.02166328,0,0.014359926,0.486554067
retinal_image_0172.jpg,strict,0,No Narrowing,0.8,0,0.29728983,0.389379286,1,0.030433192,0.241215235
retinal_image_0173.jpg,strict,0,No Narrowing,0.8,0,0.005232519,0.608020433,0,0.009831698,0.047889343
retinal_image_0174.jpg,strict,0,No Narrowing,0.8,0,0.266643692,0.143758498,1,0.03710723,0.570198859
retinal_image_0175.jpg,strict,0,No Narrowing,0.8,0,0.103993633,0.341303732,3,0.030325822,0.86960223
retinal_image_0176.jpg,strict,0,No Narrowing,0.8,0,0.02841261,0.617044453,0,0.024889963,0.047135234
retinal_image_0177.jpg,strict,0,No Narrowing,0.8,0,0.011726474,0.461253751,0,0.019539876,0.07012268
retinal_image_0178.jpg,strict,0,No Narrowing,0.8,0,0.086363102,0.389296099,3,0.036049079,0.014834111
retinal_image_0179.jpg,strict,0,No Narrowing,0.8,0,0.295792427,0.323720677,3,0.033410317,0.419934036
retinal_image_0180.jpg,strict,0,No Narrowing,0.8,0,0.009532431,0.117912656,0,0.01996616,0.078502805
retinal_image_0181.jpg,strict,0,No Narrowing,0.8,0,0.017926472,0.440909233,1,0.024378698,0.305819773
retinal_image_0182.jpg,strict,0,No Narrowing,0.8,0,0.08504854,0.272764741,0,0.040283961,0.290672916
retinal_image_0183.jpg,strict,0,No Narrowing,0.8,0,0.015568544,0.205430509,1,0.034157161,0.312514935
retinal_image_0184.jpg,strict,0,No Narrowing,0.8,0,0.03955987,0.273599314,0,0.049269172,0.399624795
retinal_image_0185.jpg,strict,0,No Narrowing,0.8,0,0.050438251,0.429425537,2,0.054432044,0.617495035
retinal_image_0186.jpg,strict,0,No Narrowing,0.8,0,0.182929054,0.437698796,2,0.024368459,0.0321456
retinal_image_0187.jpg,strict,0,No Narrowing,0.8,0,0.001538824,0.543860509,2,0.037186157,0.072268831
retinal_image_0188.jpg,strict,0,No Narrowing,0.8,0,0.124026815,0.520861563,0,0.020986731,0.743088591
retinal_image_0189.jpg,strict,0,No Narrowing,0.8,0,0.047660793,0.23620694,1,0.016949729,0.13388985
retinal_image_0190.jpg,strict,0,No Narrowing,0.8,0,0.125509904,0.303258708,2,0.031421482,0.050884228
retinal_image_0191.jpg,strict,0,No Narrowing,0.8,0,0.174617207,0.330091089,2,0.037273681,0.132061774
retinal_image_0192.jpg,strict,0,No Narrowing,0.8,0,0.013730122,0.359522936,0,0.033181639,0.266381358
retinal_image_0193.jpg,strict,0,Mild Narrowing,0.8,0,0.225779529,0.194506102,3,0.005222454,0.066119519
retinal_image_0194.jpg,strict,0,No Narrowing,0.8,0,0.045016758,0.328246765,2,0.015886716,0.007792677
retinal_image_0195.jpg,strict,0,No Narrowing,0.8,0,0.162047061,0.57060274,1,0.022345727,0.238819376
retinal_image_0196.jpg,strict,0,No Narrowing,0.8,0,0.018423686,0.345420421,2,0.051362976,0.059093864
retinal_image_0197.jpg,strict,0,No Narrowing,0.8,0,0.164749859,0.292448878,0,0.028161697,0.129418361
retinal_image_0198.jpg,strict,0,No Narrowing,0.8,0,0.109432802,0.201746613,1,0.017014318,0.498974106
retinal_image_0199.jpg,strict,0,No Narrowing,0.8,0,0.075809032,0.398600691,0,0.062479992,0.755338949
retinal_image_0200.jpg,strict,0,No Narrowing,0.8,0,0.269613233,0.495795976,0,0.037075053,0.648648577
retinal_image_0201.jpg,strict,0,No Narrowing,0.8,0,0.135534544,0.096188326,0,0.051725478,0.410001829
retinal_image_0202.jpg,strict,0,Mild Narrowing,0.8,0,0.099038808,0.788792065,1,0.014946313,0.495554889
retinal_image_0203.jpg,strict,0,No Narrowing,0.8,0,0.011332062,0.171245197,1,0.031283907,0.193815394
retinal_image_0204.jpg,strict,0,No Narrowing,0.8,0,0.115611926,0.48246362,1,0.009958904,0.426384932
retinal_image_0205.jpg,strict,0,No Narrowing,0.8,0,0.105546075,0.136324432,1,0.041726331,0.026371165
retinal_image_0206.jpg,strict,0,No Narrowing,0.8,0,0.220841834,0.120978196,1,0.00641448,0.339437251
retinal_image_0207.jpg,strict,0,No Narrowing,0.8,0,0.02599195,0.178656502,2,0.030315204,0.048547499
retinal_image_0208.jpg,strict,0,No Narrowing,0.8,0,0.03371635,0.231238782,0,0.060398091,0.679302506
retinal_image_0209.jpg,strict,0,No Narrowing,0.8,0,0.044160389,0.286142514,1,0.046080045,0.254071502
retinal_image_0210.jpg,strict,0,No Narrowing,0.8,0,0.034387609,0.435422445,1,0.023451606,0.062444851
retinal_image_0211.jpg,strict,0,No Narrowing,0.8,0,0.177951153,0.254690065,2,0.016390233,0.212183902
retinal_image_0212.jpg,strict,0,No Narrowing,0.8,0,0.207042951,0.061638853,2,0.058742293,0.102397519
retinal_image_0213.jpg,strict,0,No Narrowing,0.8,0,0.149134479,0.143960001,0,0.08128722,0.121420297
retinal_image_0214.jpg,strict,0,No Narrowing,0.8,0,0.058390088,0.74412688,0,0.076139186,0.065327279
retinal_image_0215.jpg,strict,0,No Narrowing,0.8,0,0.035300058,0.087282024,1,0.015372627,0.728669454
retinal_image_0216.jpg,strict,0,Mild Narrowing,0.8,0,0.402351452,0.052952952,0,0.018133927,0.528666315
retinal_image_0217.jpg,strict,0,No Narrowing,0.8,0,0.141179467,0.428289923,0,0.015798443,0.162244622
retinal_image_0218.jpg,strict,0,No Narrowing,0.8,0,0.161900281,0.341714447,0,0.0276121,0.067673696
retinal_image_0219.jpg,strict,0,No Narrowing,0.8,0,0.13080175,0.122054993,1,0.027906408,0.592381579
retinal_image_0220.jpg,strict,0,No Narrowing,0.8,0,0.167365196,0.099219083,0,0.034047276,0.221618729
retinal_image_0221.jpg,strict,0,No Narrowing,0.8,0,0.340344597,0.111576816,0,0.022098387,0.021433209
retinal_image_0222.jpg,strict,0,No Narrowing,0.8,0,0.242936373,0.064886936,0,0.05127972,0.02211963
retinal_image_0223.jpg,strict,0,No Narrowing,0.8,0,0.006404949,0.269942764,1,0.037948903,0.000639832
retinal_image_0224.jpg,strict,0,No Narrowing,0.8,0,0.19489262,0.14969854,2,0.024817039,0.417942761
retinal_image_0225.jpg,strict,0,No Narrowing,0.8,0,0.173388457,0.463731959,1,0.012114375,0.220012425
retinal_image_0226.jpg,strict,0,No Narrowing,0.8,0,0.029458177,0.084088179,1,0.058278207,0.044099626
retinal_image_0227.jpg,strict,0,No Narrowing,0.8,0,0.036315701,0.302600821,2,0.020967356,0.587589776
retinal_image_0228.jpg,strict,0,No Narrowing,0.8,0,0.024693217,0.099682173,1,0.040342724,0.058752403
retinal_image_0229.jpg,strict,0,No Narrowing,0.8,0,0.238663831,0.182068265,0,0.05318539,0.44192159
retinal_image_0230.jpg,strict,0,No Narrowing,0.8,0,0.149191402,0.190081224,3,0.045510318,0.652093303
retinal_image_0231.jpg,strict,0,No Narrowing,0.8,0,0.083078294,0.367255745,2,0.043739881,0.025967946
retinal_image_0232.jpg,strict,0,No Narrowing,0.8,0,0.00320497,0.322672961,1,0.03929728,0.388523417
retinal_image_0233.jpg,strict,0,No Narrowing,0.8,0,0.156783964,0.099660796,0,0.0175822,0.718304314
retinal_image_0234.jpg,strict,0,No Narrowing,0.8,0,0.23343535,0.190748898,0,0.021794729,0.167799922
retinal_image_0235.jpg,strict,0,No Narrowing,0.8,0,0.314306923,0.306073664,2,0.031522091,0.792908614
retinal_image_0236.jpg,strict,0,No Narrowing,0.8,0,0.088119971,0.129047856,0,0.020445489,0.211205985
retinal_image_0237.jpg,strict,0,No Narrowing,0.8,0,0.134826617,0.229828413,1,0.088076975,0.187815469
retinal_image_0238.jpg,strict,0,No Narrowing,0.8,0,0.045136681,0.249580143,1,0.054060913,0.037510561
retinal_image_0239.jpg,strict,0,No Narrowing,0.8,0,0.01325205,0.344994036,2,0.068833316,0.243822483
retinal_image_0240.jpg,strict,0,No Narrowing,0.8,0,0.070447068,0.434761862,0,0.048845415,0.226815772
retinal_image_0241.jpg,strict,0,No Narrowing,0.8,0,0.58923152,0.066273656,0,0.031902579,0.112339167
retinal_image_0242.jpg,strict,0,No Narrowing,0.8,0,0.342829433,0.238115849,1,0.045441962,0.025274517
